date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunrise,sunset,daylight_duration,sunshine_duration,rain_sum,precipitation_sum,snowfall_sum,precipitation_hours,cloud_cover_mean,cloud_cover_max,cloud_cover_min,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,snowfall_water_equivalent_sum,pressure_msl_mean,pressure_msl_max,pressure_msl_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min,winddirection_10m_dominant,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min,vapour_pressure_deficit_max,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_7_to_28cm_mean,soil_temperature_28_to_100cm_mean
2016-11-24 14:00:00+00:00,2.0,18.732998,23.5205,14.8205,18.268827,24.30222,14.271687,18.556595,49.32,114.311325,31.97,5.6935935,1480012726,1480063546,50821.01,47292.266,0.0,0.0,0.0,0.0,21.25,63.0,0.0,10.8955,12.5205,6.8205,5.6935935,62.541386,83.07395,34.996822,0.0,1013.31244,1016.9,1011.6,1007.2847,1010.82733,1005.6135,114.311325,23.655,9.861768,8.64,5.0911684,13.993073,15.224501,12.685005,1.8404021,0.12738748,0.06787502,0.14404172,0.090125,20.932165,22.224665,21.691332,20.585081
2016-11-25 14:00:00+00:00,2.0,20.147581,23.670502,16.8205,20.494719,24.597805,17.427711,19.855558,43.92,79.341545,25.11,4.579145,1480099108,1480150001,50895.137,47420.926,0.0,0.0,0.0,0.0,22.5,78.0,0.0,14.230918,17.2705,12.1705,4.579145,69.79155,86.56864,51.596394,0.0,1015.3582,1017.4,1011.7,1009.34766,1011.3751,1005.76624,79.341545,23.204996,9.250264,6.4799995,2.8116899,16.314457,18.066837,14.297514,1.4119277,0.1258104,0.06454166,0.14262499,0.08858335,21.018354,22.86217,21.939249,20.570498
2016-11-26 14:00:00+00:00,51.0,19.849665,20.9705,18.2705,19.782103,21.158133,18.091743,18.014393,43.199997,108.45709,17.94,3.4533107,1480185491,1480236456,50966.555,39846.844,2.5,2.5,0.0,9.0,87.041664,100.0,60.0,15.735085,16.870499,15.1205,3.4533107,77.31339,84.58368,70.56246,0.0,1016.7583,1017.9,1015.6,1010.73346,1011.86896,1009.5496,108.45709,32.865,14.185691,20.16,10.829959,17.040394,17.82548,16.092876,0.726437,0.12590583,0.074083336,0.14199997,0.08800003,20.930853,21.793419,21.878836,20.570498
2016-11-27 14:00:00+00:00,3.0,22.443415,26.2705,19.420502,24.604546,29.503838,20.564457,17.811815,38.88,49.412857,26.32,5.011164,1480271876,1480322909,51035.137,42638.39,0.0,0.0,0.0,0.0,55.833332,100.0,0.0,17.855917,18.870499,16.9705,5.011164,76.190155,89.92093,57.3355,0.0,1012.25,1016.6,1008.1,1006.304,1010.5756,1002.221,49.412857,21.735,7.9683995,8.28,3.2599385,19.28935,20.516354,17.80753,1.4568006,0.1255704,0.07829167,0.14141668,0.08699999,21.278584,24.785086,22.501749,20.580912
2016-11-28 14:00:00+00:00,51.0,20.237165,22.420502,18.5705,20.913359,24.312004,19.109686,18.723461,46.8,154.4626,23.02,4.049481,1480358263,1480409362,51100.746,45051.453,0.2,0.2,0.0,1.0,61.541668,100.0,0.0,16.155916,17.920502,14.5205,4.049481,77.804276,91.863335,67.74816,0.0,1011.0166,1013.7,1008.9,1005.0336,1007.67554,1002.9182,154.4626,29.684996,11.4131365,9.0,3.6,17.460136,18.503788,16.036255,0.8742758,0.12423417,0.07291668,0.14037505,0.085999995,21.24444,22.670502,22.722582,20.674665
2016-11-29 14:00:00+00:00,3.0,20.82675,24.670502,17.5205,21.849564,26.769077,18.735687,17.727943,38.88,65.74021,24.52,4.496888,1480444652,1480495814,51163.242,46922.39,0.0,0.0,0.0,0.0,48.0,100.0,8.0,15.964249,17.920502,14.7705,4.496888,74.36521,89.36454,59.173515,0.0,1010.52496,1013.0,1008.1,1004.55664,1006.97644,1002.1703,65.74021,22.845001,9.461036,9.0,4.1046314,17.548409,19.233835,15.795181,1.2679507,0.12314836,0.06970834,0.1394583,0.08504167,21.296858,23.668417,22.503836,20.714247
2016-11-30 14:00:00+00:00,3.0,23.135084,28.120499,16.7205,24.374062,30.548462,18.011467,17.339897,38.519997,32.872158,28.08,5.9151497,1480531043,1480582265,51223.133,44679.758,0.0,0.0,0.0,0.0,36.041668,94.0,1.0,15.737166,18.0705,12.9205,5.9151497,66.315575,95.0814,39.136906,0.0,1006.54584,1008.2,1004.5,1000.64655,1002.27167,998.70123,32.872158,20.355001,8.72111,7.5599995,4.802999,18.374086,19.45369,16.055185,2.3165326,0.121514566,0.064583346,0.13812502,0.08354164,21.561728,25.293417,23.016335,20.774668
2016-12-01 14:00:00+00:00,3.0,25.089249,30.5205,18.870499,26.145409,33.602676,20.483414,19.66536,46.8,248.87134,27.9,6.27758,1480617436,1480668716,51280.816,39538.12,0.0,0.0,0.0,0.0,44.958332,100.0,0.0,14.724667,18.7205,11.5705,6.27758,55.44865,89.42568,34.567505,0.0,1008.40845,1013.4,1005.9,1002.5367,1007.4089,999.9592,248.87134,23.46,7.674974,7.5599995,2.5455842,18.527428,20.22549,16.827675,2.7964458,0.11967665,0.059541654,0.13649996,0.08204166,22.097418,27.49967,24.324667,20.922583
2016-12-02 14:00:00+00:00,3.0,21.183,24.0705,19.2705,21.840048,25.124748,20.174837,18.720001,40.32,129.88542,21.63,4.14606,1480703832,1480755167,51336.215,44966.656,0.0,0.0,0.0,0.0,42.416668,91.0,0.0,16.45175,18.4705,15.2205,4.14606,75.10168,91.647156,59.41092,0.0,1014.6209,1016.3,1013.0,1008.63574,1010.2866,1006.992,129.88542,27.644999,11.906732,9.36,4.0249224,17.988564,18.845821,17.409843,1.2161976,0.118470855,0.057583332,0.13541667,0.08066667,22.110977,24.630915,24.545496,21.155914
2016-12-03 14:00:00+00:00,3.0,22.230911,26.620499,17.7705,24.228416,30.33918,19.648163,18.331741,41.039997,69.56496,28.35,5.26536,1480790229,1480841617,51389.246,48055.598,0.0,0.0,0.0,0.0,49.958332,100.0,4.0,17.787165,18.7705,16.5205,5.26536,76.879616,93.576645,59.794266,0.0,1013.675,1016.2,1010.8,1007.7161,1010.2357,1004.83124,69.56496,21.87,9.072989,5.7599998,2.52,19.168327,21.045874,16.888227,1.3931084,0.11742709,0.056083318,0.1344167,0.079624996,22.188086,25.685083,24.068415,21.299665
2016-12-04 14:00:00+00:00,53.0,24.605917,29.620499,20.370499,27.611427,33.85462,22.984632,19.164719,33.839996,171.6825,21.82,4.644236,1480876629,1480928067,51439.85,36000.0,0.8,0.8,0.0,3.0,88.875,100.0,49.0,19.98925,21.420502,17.5705,4.644236,77.27169,95.17571,49.20859,0.0,1009.0085,1012.7,1006.0,1003.12396,1006.7484,1000.2307,171.6825,22.229998,8.285567,8.64,2.968636,21.400091,22.99759,19.423817,2.0715647,0.116465,0.055625003,0.13341664,0.078624986,22.483374,26.989248,24.568415,21.437166
2016-12-05 14:00:00+00:00,61.0,21.585081,23.620499,19.2705,24.152468,26.98121,20.982141,16.203999,35.64,165.89735,8.6,1.8285311,1480963030,1481014517,51487.957,4952.0635,8.799999,8.799999,0.0,17.0,99.25,100.0,93.0,19.132998,20.4705,17.870499,1.8285311,86.19272,93.96427,75.64117,0.0,1011.21674,1012.4,1009.7,1005.25977,1006.42584,1003.7831,165.89735,19.905,6.0407524,10.799999,1.484318,19.825006,21.158932,18.389812,0.70387006,0.12271168,0.15329166,0.1325,0.07895834,22.166191,22.845499,23.939249,21.582993
2016-12-06 14:00:00+00:00,51.0,20.605917,21.9705,19.0205,21.549295,25.065739,20.411806,17.917007,41.039997,92.10988,20.89,3.746114,1481049434,1481100966,51533.49,46884.67,3.0000005,3.0000005,0.0,12.0,62.75,100.0,21.0,17.074667,18.7205,15.6205,3.746114,80.5339,93.35422,68.90922,0.0,1013.83325,1015.6,1012.2,1007.8413,1009.5977,1006.1904,92.10988,31.35,11.78139,15.84,1.0182338,18.16162,19.656158,17.600597,0.80082583,0.12697166,0.20079167,0.13199998,0.08512501,21.835665,22.268415,22.593414,21.57258
2016-12-07 14:00:00+00:00,51.0,23.839254,27.870499,19.2705,25.485006,29.86517,21.001371,17.114204,45.0,10.283988,27.37,5.636398,1481135840,1481187415,51576.367,47983.29,0.1,0.1,0.0,1.0,33.625,62.0,7.0,17.760084,19.4705,15.0205,5.636398,69.90072,88.76765,52.582016,0.0,1003.81244,1012.8,996.1,997.94336,1006.8033,990.3478,10.283988,27.165003,10.774163,10.08,4.6938257,19.713419,21.917515,17.900589,1.671843,0.12544084,0.16895835,0.13158333,0.08987502,22.010231,24.56217,22.910082,21.499666
2016-12-08 14:00:00+00:00,2.0,20.235083,23.670502,17.620499,18.085253,22.406664,14.492249,24.216522,56.16,236.57391,32.82,6.974259,1481222247,1481273862,51616.54,48399.07,0.0,0.0,0.0,0.0,15.916667,57.0,0.0,8.580917,11.7205,4.7205,6.974259,48.20012,63.86327,29.541506,0.0,1009.92505,1018.9,1000.6,1003.9483,1012.8269,994.7095,236.57391,40.545002,16.7287,25.56,7.145796,13.540848,15.42572,11.9769,2.0436718,0.12219126,0.13437499,0.1305417,0.0895,22.011084,23.028833,23.303835,21.535086
2016-12-09 14:00:00+00:00,51.0,19.380915,21.9705,16.4705,18.854076,21.432978,16.700373,20.724247,45.719997,76.88092,21.32,4.1160765,1481308656,1481360309,51653.92,47944.504,0.9,0.9,0.0,5.0,42.833332,92.0,0.0,12.801751,13.8705,11.4705,4.1160765,66.1195,77.99151,56.270775,0.0,1020.47076,1022.5,1018.5,1014.4141,1016.4044,1012.4949,76.88092,25.53,10.331074,8.64,4.072935,15.178791,16.307661,13.839535,1.1508719,0.120173745,0.11725,0.12970832,0.08845836,21.686106,21.824667,22.243418,21.51008
2016-12-10 14:00:00+00:00,51.0,21.35383,23.9705,18.9705,22.336988,26.062119,19.679798,18.733839,41.039997,79.48342,24.67,4.6292624,1481395067,1481446755,51688.45,48464.914,0.1,0.1,0.0,1.0,28.166666,88.0,2.0,15.841334,17.5205,14.0205,4.6292624,71.252335,82.41803,59.471962,0.0,1020.62915,1022.5,1018.9,1014.612,1016.456,1012.92816,79.48342,21.555,9.061134,5.7599998,0.35999998,17.665886,18.918816,15.783531,1.1772428,0.11860207,0.105208315,0.12899996,0.08741667,21.799377,23.532999,22.470499,21.435083
2016-12-11 14:00:00+00:00,51.0,22.885084,26.0205,19.870499,24.48458,29.247719,21.619164,19.33639,41.760002,55.799477,27.4,5.3521295,1481481480,1481533199,51720.047,48493.773,0.2,0.2,0.0,2.0,23.0,48.0,1.0,17.166334,17.9705,16.170502,5.3521295,70.847824,83.40073,56.4799,0.0,1019.1875,1022.4,1015.8,1013.2097,1016.3802,1009.88306,55.799477,23.999998,9.677022,9.36,4.198285,19.010447,20.346992,17.726295,1.443632,0.117105834,0.09408333,0.12841667,0.08600002,22.068588,24.891333,23.299665,21.435081
2016-12-12 14:00:00+00:00,3.0,27.00592,32.4205,20.870499,27.704147,33.379913,22.737726,17.068707,47.88,318.01282,27.14,6.7620716,1481567894,1481619642,51748.652,48519.86,0.0,0.0,0.0,0.0,48.75,100.0,0.0,15.210083,18.0205,13.3705,6.7620716,51.245193,83.76157,31.495304,0.0,1012.40424,1016.1,1009.1,1006.54663,1010.12933,1003.3332,318.01282,25.740004,10.061769,12.959999,3.319036,19.492472,20.842628,17.950506,3.3344731,0.11475959,0.08033333,0.12704164,0.08412498,22.658646,27.847586,24.695501,21.560083
2016-12-13 14:00:00+00:00,53.0,27.81009,35.120502,20.2705,26.748123,33.983616,21.880003,27.21038,58.32,290.57977,24.93,8.154513,1481654310,1481706084,51774.2,39270.926,2.1000001,2.1000001,0.0,4.0,98.5,100.0,92.0,13.545499,19.4705,10.5705,8.154513,45.990097,93.41028,22.772009,0.0,1009.01666,1014.4,1006.8,1003.1938,1008.39795,1001.1289,290.57977,40.154995,17.973064,18.72,9.504272,19.016945,20.2946,16.873777,4.363105,0.11257917,0.07116667,0.12550001,0.08208332,23.227318,28.733,26.222582,21.818415
2016-12-14 14:00:00+00:00,53.0,18.397581,20.170502,17.7205,18.197937,21.960659,16.872787,19.174856,36.0,144.27428,3.88,1.3488529,1481740728,1481792524,51796.613,0.0,7.7000003,7.7000003,0.0,24.0,100.0,100.0,100.0,15.330917,19.0205,13.8205,1.3488529,82.47995,93.38597,75.76708,0.0,1016.4709,1018.3,1013.9,1010.41797,1012.2253,1007.8784,144.27428,28.769997,13.896056,17.28,8.287822,16.295301,19.324032,15.2413025,0.50898015,0.11626459,0.13120833,0.125,0.08133333,22.247292,20.030914,23.735085,22.028837
2016-12-15 14:00:00+00:00,63.0,19.657999,21.2205,18.0705,21.737673,24.230585,19.008854,10.703569,38.88,165.85414,8.39,1.6548185,1481827147,1481878962,51815.832,4737.3154,23.4,23.4,0.0,17.0,94.666664,100.0,42.0,18.028831,19.8205,15.920501,1.6548185,90.34927,95.46946,86.72495,0.0,1011.20416,1016.5,1007.3,1005.2083,1010.4402,1001.3458,165.85414,20.414999,5.932501,9.36,1.2979984,18.476686,20.016777,16.54299,0.3325665,0.13598126,0.26800004,0.125,0.12962501,21.570833,20.403833,21.003832,21.849669
2016-12-16 14:00:00+00:00,2.0,24.118416,28.7205,18.870499,25.257967,30.645851,16.94057,28.551426,57.239998,277.32782,29.42,6.177397,1481913568,1481965399,51831.797,48595.18,0.0,0.0,0.0,0.0,32.916668,70.0,1.0,17.405918,19.620499,13.8705,6.177397,68.443825,94.292145,47.76107,0.0,1006.75836,1012.8,1004.6,1000.8776,1006.7786,998.8103,277.32782,30.195,13.718326,13.32,5.937272,19.667475,20.953989,16.910849,2.049815,0.14178167,0.21654165,0.12466669,0.17554165,22.014353,24.180916,22.499664,21.662165
2016-12-17 14:00:00+00:00,51.0,18.097584,18.5705,17.5705,16.552202,17.253384,15.6589775,22.963936,58.679996,148.82024,10.0,2.7672336,1481999990,1482051833,51844.44,6167.3164,1.8000001,1.8000001,0.0,11.0,92.75,100.0,41.0,12.197583,15.3705,10.8205,2.7672336,68.54875,81.64707,61.42558,0.0,1018.7876,1022.4,1013.5,1012.71454,1016.2987,1007.4685,148.82024,36.285,15.349625,18.72,7.386582,14.3329315,16.355326,13.720331,0.8154311,0.13868418,0.18591668,0.12408334,0.173,21.606668,20.143417,21.868416,21.672583
2016-12-18 14:00:00+00:00,51.0,19.112165,21.0205,17.2705,18.283148,19.600697,17.160975,21.175837,42.839996,55.8714,18.9,3.8103464,1482086413,1482138266,51853.703,43445.508,0.7,0.7,0.0,4.0,55.75,99.0,0.0,12.358002,12.7705,11.9705,3.8103464,65.14473,74.377075,57.730175,0.0,1018.1458,1021.4,1014.6,1012.09766,1015.2995,1008.55963,55.8714,24.24,10.866684,4.68,2.0991426,14.828487,15.625288,13.961033,1.0529401,0.13736708,0.17583333,0.12400001,0.170375,21.17573,20.393417,20.532999,21.439247
2016-12-19 14:00:00+00:00,3.0,23.041336,28.620499,17.120499,24.265062,31.361996,17.591585,13.138765,41.760002,349.10947,30.07,5.954194,1482172838,1482224697,51859.523,48619.727,0.0,0.0,0.0,0.0,13.25,84.0,0.0,15.262166,17.5705,12.8705,5.954194,62.793137,81.991066,45.708244,0.0,1007.8499,1013.7,1003.2,1001.94086,1007.65906,997.42773,349.10947,20.835,7.860794,6.4799995,2.4149535,17.944319,20.366116,14.720308,2.1268592,0.13452958,0.15195835,0.12387499,0.16524999,21.489687,23.32675,21.678835,21.255917
2016-12-20 14:00:00+00:00,51.0,20.882998,23.7705,18.4705,21.533094,26.544203,19.352596,21.924562,53.639996,137.33301,31.32,5.5848255,1482259265,1482311126,51861.934,47707.7,0.1,0.1,0.0,1.0,33.916668,100.0,0.0,15.710083,17.120499,14.1705,5.5848255,72.96867,89.267975,59.530807,0.0,1012.35004,1017.9,1007.5,1006.3723,1011.86163,1001.573,137.33301,29.82,13.009189,15.84,5.904439,17.430227,18.388721,16.41544,1.1909949,0.13116543,0.12779166,0.123374976,0.15899998,21.859045,23.649668,23.087168,21.326744
2016-12-21 14:00:00+00:00,51.0,20.385082,22.0705,18.7705,20.281672,21.745182,18.872978,15.281989,31.68,82.93823,13.19,3.1647217,1482345694,1482397554,51861.01,18510.768,0.3,0.3,0.0,3.0,97.458336,100.0,70.0,14.458,14.8705,13.8705,3.1647217,69.024765,77.33108,61.672592,0.0,1018.1457,1019.4,1016.9,1012.1238,1013.34766,1010.8552,82.93823,25.185,10.769662,18.0,6.638072,16.492025,17.104319,16.025658,1.0178653,0.12916878,0.11687499,0.12299999,0.15441662,21.695982,22.143415,22.491333,21.420502
2016-12-22 14:00:00+00:00,3.0,21.212166,23.0205,19.0205,21.516472,22.829432,20.116158,20.929594,43.92,48.645306,18.56,3.7475815,1482432125,1482483981,51856.79,40945.824,0.0,0.0,0.0,0.0,56.125,100.0,12.0,15.766335,16.920502,14.8205,3.7475815,71.37526,81.590256,63.621933,0.0,1016.9334,1019.0,1014.3,1010.9353,1013.0044,1008.34186,48.645306,25.095001,11.422428,8.64,3.396233,17.560003,18.338923,16.494864,1.0096225,0.12734585,0.10883335,0.12241667,0.15041666,21.667854,22.693419,22.2455,21.399664
2016-12-23 14:00:00+00:00,51.0,22.339249,25.9705,19.0705,24.951487,30.558655,21.224825,14.33234,32.039997,63.61156,22.36,4.3502936,1482518558,1482570407,51849.316,33409.02,0.1,0.1,0.0,1.0,83.166664,100.0,1.0,18.578833,19.7705,17.0705,4.3502936,79.86208,92.17703,64.94293,0.0,1014.29175,1015.8,1012.8,1008.3318,1009.8057,1006.88464,63.61156,18.615,6.266826,7.5599995,0.5091169,19.700953,21.107428,17.889347,1.17588,0.12572168,0.10254166,0.12199999,0.14620835,21.897963,24.016336,22.828833,21.4205
2016-12-24 14:00:00+00:00,51.0,22.747581,25.5705,19.7205,24.472254,27.985237,22.559708,20.945072,45.719997,53.499672,26.02,4.9940557,1482604993,1482656831,51838.625,47819.348,0.6,0.6,0.0,3.0,46.458332,96.0,7.0,18.493416,19.8205,17.420502,4.9940557,77.77245,94.55107,64.050255,0.0,1015.2126,1016.8,1013.5,1009.2553,1010.83026,1007.59454,53.499672,27.465002,12.113248,7.2,2.9024127,19.8071,20.69942,18.805893,1.1776772,0.12405419,0.09654167,0.12145835,0.14212504,22.195814,24.776749,23.608002,21.533003
2016-12-25 14:00:00+00:00,3.0,24.030914,28.420502,20.2205,26.02968,31.831463,22.507925,20.570463,43.92,39.19899,27.49,5.7027626,1482691430,1482743254,51824.76,48589.023,0.0,0.0,0.0,0.0,31.916666,100.0,0.0,18.553831,19.120499,17.670502,5.7027626,72.33319,90.2466,55.724697,0.0,1012.5334,1015.5,1009.9,1006.61725,1009.51483,1004.0322,39.19899,27.330002,11.083683,10.08,3.096837,20.254377,21.8894,18.550463,1.714102,0.121814154,0.08741666,0.1205833,0.13749999,22.557146,25.991333,24.330915,21.705917
2016-12-26 14:00:00+00:00,3.0,23.599669,26.2705,21.2705,25.998446,29.766357,23.29438,15.141414,33.48,97.36983,24.61,4.707635,1482777869,1482829676,51807.758,48573.543,0.0,0.0,0.0,0.0,67.833336,100.0,20.0,19.499666,20.420502,18.420502,4.707635,78.06068,88.939705,68.74222,0.0,1012.7874,1014.8,1010.8,1006.86176,1008.88983,1004.8454,97.36983,21.765,10.132519,7.92,3.319036,20.696611,22.000856,19.475576,1.0670614,0.11986294,0.079291664,0.11999997,0.13291669,22.897772,26.441332,25.01008,21.937164
2016-12-27 14:00:00+00:00,3.0,24.303833,28.5705,20.670502,26.523247,32.74769,22.941744,20.12461,47.16,50.733433,27.73,5.7754564,1482864309,1482916096,51787.67,44467.875,0.0,0.0,0.0,0.0,59.708332,100.0,2.0,18.837166,19.4705,18.170502,5.7754564,72.36814,89.43708,56.7905,0.0,1010.03326,1013.1,1006.6,1004.13727,1007.13586,1000.7454,50.733433,27.15,10.805444,11.5199995,3.096837,20.52318,22.256737,19.023527,1.6776495,0.11801585,0.07358333,0.11937497,0.12816663,23.128418,26.649666,25.224669,22.174667
2016-12-28 14:00:00+00:00,3.0,27.145502,33.2705,22.620499,28.717733,35.29299,24.779776,15.496736,33.839996,354.61072,24.18,6.0259004,1482950751,1483002514,51764.54,47102.645,0.0,0.0,0.0,0.0,76.833336,98.0,23.0,17.453833,18.8205,14.3705,6.0259004,57.841625,75.99629,32.141006,0.0,1005.5959,1007.5,1003.0,999.7807,1001.60876,997.27795,354.61072,21.0,9.566266,11.879999,4.3349743,20.754913,22.127655,19.51585,3.464221,0.11601123,0.06800002,0.11845835,0.12362501,23.600542,28.51217,26.016333,22.418417
2016-12-29 14:00:00+00:00,51.0,27.412169,32.6705,22.5205,29.355347,34.236294,25.897572,19.022177,46.079998,327.54056,20.18,5.3977695,1483037194,1483088931,51738.406,39854.535,0.1,0.1,0.0,1.0,95.083336,100.0,78.0,18.405916,20.920502,16.5205,5.3977695,60.62501,88.2276,38.03397,0.0,1002.41254,1004.7,999.5,996.6209,998.8289,993.8111,327.54056,24.659996,8.988236,7.5599995,1.609969,21.421766,22.327787,20.508083,3.0582976,0.11412337,0.06395834,0.11754171,0.11912503,23.935791,28.54967,26.578833,22.716331
2016-12-30 14:00:00+00:00,51.0,25.110085,27.370499,21.7705,27.57028,30.884094,23.516258,19.878391,47.16,136.42642,23.17,4.605167,1483123638,1483175346,51709.33,46580.47,0.1,0.1,0.0,1.0,58.75,100.0,13.0,19.732998,21.5705,17.4705,4.605167,72.47624,82.04814,55.41773,0.0,1003.48755,1007.0,1001.1,997.64575,1001.07184,995.27234,136.42642,24.749998,10.352954,6.8399997,1.2979984,21.354765,23.149,19.492992,1.6048936,0.1125846,0.06283333,0.11658331,0.11545835,24.222063,28.101751,27.04133,23.022583
2016-12-31 14:00:00+00:00,53.0,23.084585,26.2875,21.120499,25.662674,29.091846,23.463764,14.88242,32.760002,72.001724,12.57,2.6884806,1483210083,1483261760,51677.348,10960.327,1.0,1.0,0.0,4.0,84.916664,100.0,42.0,19.890833,20.9375,18.620499,2.6884806,82.5138,92.35586,68.11012,0.0,1005.925,1007.6,1004.4,1000.0291,1001.69116,998.537,72.001724,20.144999,8.614602,8.64,1.08,20.7987,21.959478,19.390305,1.0897429,0.12375001,0.08625,0.12783332,0.12225,23.977959,24.922083,25.526253,23.434584
2017-01-01 14:00:00+00:00,55.0,21.535418,22.887499,20.1875,21.29397,24.585485,19.686995,28.835976,59.039997,170.76532,21.6,4.150687,1483296530,1483348172,51642.52,37554.9,2.2,2.2,0.0,9.0,85.708336,100.0,13.0,17.091665,19.9375,14.1875,4.150687,76.350235,91.66644,64.16414,0.0,1010.87933,1016.3,1005.9,1004.92334,1010.28796,999.96765,170.76532,42.344997,20.289598,13.679999,6.6185193,18.51427,20.433638,16.41113,0.9908782,0.13599373,0.14875002,0.13700001,0.12829168,23.67752,23.689585,24.074999,23.560417
2017-01-02 14:00:00+00:00,53.0,20.512499,23.5875,18.5375,19.982437,23.261765,17.749268,28.47643,61.56,170.7152,22.62,4.24169,1483382977,1483434581,51604.887,41780.15,3.9,3.9,0.0,14.0,67.333336,100.0,35.0,16.172916,16.9875,15.3375,4.24169,76.65634,87.6007,61.621655,0.0,1018.0793,1020.3,1015.9,1012.06006,1014.2518,1009.8564,170.7152,41.519997,19.961964,20.880001,11.592894,17.560312,18.494114,16.51378,1.1170785,0.13718085,0.16770834,0.13700001,0.12762503,23.239708,22.689585,23.052084,23.347918
2017-01-03 14:00:00+00:00,53.0,21.227085,24.0375,18.9375,21.378218,25.278484,18.772045,17.283749,39.6,117.88053,25.58,5.067473,1483469425,1483520989,51564.508,41582.28,2.1999998,2.1999998,0.0,7.0,87.666664,100.0,43.0,15.243749,17.0875,13.4375,5.067473,69.82119,89.02202,52.895084,0.0,1019.99994,1021.4,1018.9,1013.98413,1015.39154,1012.84393,117.88053,30.029999,13.719539,14.04,7.10031,17.315022,18.058067,16.378029,1.4088162,0.138155,0.186375,0.13641663,0.1280417,22.964167,22.897919,22.706251,23.045828
2017-01-04 14:00:00+00:00,51.0,21.560417,23.8375,19.2875,23.064041,24.96571,21.174805,15.281989,34.2,72.46101,16.86,3.2396626,1483555874,1483607395,51521.434,39886.95,1.7,1.7,0.0,10.0,88.25,100.0,61.0,18.027082,19.387499,16.887499,3.2396626,80.64216,89.9039,66.563934,0.0,1017.3916,1018.9,1015.7,1011.39795,1012.9031,1009.745,72.46101,23.039999,10.012195,10.799999,5.315336,19.084549,20.25794,17.875729,0.98784983,0.13684167,0.16941667,0.13608333,0.12858331,22.861605,22.816668,22.902084,22.854166
2017-01-05 14:00:00+00:00,51.0,21.979164,25.0875,18.9875,23.242172,26.151258,21.015013,18.888851,41.399998,72.74821,20.31,3.9585586,1483642324,1483693798,51475.71,42882.18,0.4,0.4,0.0,4.0,40.291668,100.0,0.0,17.75,19.2375,16.3375,3.9585586,77.724304,96.01611,59.425087,0.0,1017.53735,1019.1,1015.6,1011.5513,1013.0795,1009.593,72.74821,25.995,11.36596,9.36,4.6938252,19.077574,20.012386,17.545753,1.2803209,0.13840878,0.16425,0.13816662,0.13062501,22.873873,23.199997,23.154165,22.760412
2017-01-06 14:00:00+00:00,53.0,22.008333,24.887499,17.887499,22.724192,27.385656,18.950481,23.675303,48.239998,56.309914,27.3,5.164344,1483728773,1483780200,51427.395,48223.277,1.2,1.2,0.0,4.0,29.458334,97.0,0.0,17.087498,18.1875,15.4375,5.164344,74.35383,90.07986,59.714222,0.0,1016.09174,1018.4,1013.9,1010.1143,1012.354,1007.9606,56.309914,31.019999,14.659621,10.799999,5.937272,18.652231,20.318321,16.698442,1.1832477,0.13806753,0.1515,0.13904163,0.13024999,22.882544,23.629166,23.216667,22.712502
2017-01-07 14:00:00+00:00,3.0,23.122915,28.2375,17.4875,24.132788,31.447777,18.507856,27.497026,55.44,32.56677,30.92,6.2026467,1483815224,1483866599,51376.543,45582.52,0.0,0.0,0.0,0.0,77.541664,100.0,15.0,17.222914,18.887499,15.887499,6.2026467,70.868095,90.63148,51.353447,0.0,1011.23334,1013.9,1008.6,1005.3066,1007.9072,1002.7498,32.56677,32.804996,14.604991,11.5199995,5.937272,19.141478,21.677488,16.33497,1.8155481,0.13617958,0.1319583,0.13899995,0.12791666,23.076645,24.702085,23.833334,22.697916
2017-01-08 14:00:00+00:00,3.0,24.116667,28.6875,20.0375,26.325296,31.548878,21.982082,18.089775,38.519997,68.11842,30.05,6.0189686,1483901674,1483952996,51323.207,48126.773,0.0,0.0,0.0,0.0,48.916668,98.0,1.0,18.802084,19.8375,16.7375,6.0189686,73.71119,92.81037,48.42423,0.0,1010.4417,1013.5,1008.6,1004.53937,1007.5491,1002.62744,68.11842,25.47,11.331863,11.879999,2.0991426,20.470476,22.091068,19.005503,2.028176,0.13392335,0.11583334,0.13833334,0.12483331,23.470392,26.033335,24.81458,22.82917
